"P_ID","Record Type","Permit Type","Primary","Record Status","Record Date Opened","Record Date Status","Date Updated","Date Assigned","Date Status","Date Due","Task","Status","Task Active","Planner F","Planner L","Description","Notes","Address"
"Y19-028","Planning Project","Design Review Residential","Yes","Close Out","3/14/2019 12:00:00 AM","9/23/2019 12:00:00 AM","9/23/2019 4:51:52 PM","9/23/2019 12:00:00 AM","9/23/2019 12:00:00 AM","9/23/2019 12:00:00 AM","Staff Analysis","Staff Level Decision","N","Greg","Kapovich","HOMESTEAD MFR EXT REMODEL","","1301 HOMESTEAD AV, WALCR, CA "
"Y19-028","Planning Project","Design Review Residential","Yes","Close Out","3/14/2019 12:00:00 AM","9/23/2019 12:00:00 AM","9/23/2019 4:51:59 PM","9/23/2019 12:00:00 AM","9/23/2019 12:00:00 AM","9/23/2019 12:00:00 AM","Staff Level Decision","Approved","N","Greg","Kapovich","HOMESTEAD MFR EXT REMODEL","","1301 HOMESTEAD AV, WALCR, CA "
"Y19-031","Planning Project","Use Permit Conditional","Yes","Approved - Closed","3/19/2019 12:00:00 AM","5/14/2019 12:00:00 AM","4/19/2019 2:37:03 PM","3/19/2019 12:00:00 AM","3/19/2019 12:00:00 AM","3/19/2019 12:00:00 AM","Intake Review","Application Accepted","N","Simar","Gill","Wellspring School CUP Amendment","","1543 SUNNYVALE AVE, WALCR, CA 94597"
"Y19-031","Planning Project","Use Permit Conditional","Yes","Approved - Closed","3/19/2019 12:00:00 AM","5/14/2019 12:00:00 AM","4/19/2019 2:37:30 PM","","4/19/2019 12:00:00 AM","4/19/2019 2:37:30 PM","CEQA Review","Project Exempt","Y","Simar","Gill","Wellspring School CUP Amendment","","1543 SUNNYVALE AVE, WALCR, CA 94597"
"Y19-031","Planning Project","Use Permit Conditional","Yes","Approved - Closed","3/19/2019 12:00:00 AM","5/14/2019 12:00:00 AM","4/19/2019 2:38:14 PM","4/19/2019 12:00:00 AM","3/28/2019 12:00:00 AM","4/19/2019 12:00:00 AM","Planning Review","Comments","N","Simar","Gill","Wellspring School CUP Amendment","","1543 SUNNYVALE AVE, WALCR, CA 94597"
"Y19-031","Planning Project","Use Permit Conditional","Yes","Approved - Closed","3/19/2019 12:00:00 AM","5/14/2019 12:00:00 AM","4/19/2019 2:38:35 PM","4/19/2019 12:00:00 AM","4/11/2019 12:00:00 AM","4/19/2019 12:00:00 AM","Consolidated Comments","Deemed Complete","N","Simar","Gill","Wellspring School CUP Amendment","","1543 SUNNYVALE AVE, WALCR, CA 94597"
"Y19-031","Planning Project","Use Permit Conditional","Yes","Approved - Closed","3/19/2019 12:00:00 AM","5/14/2019 12:00:00 AM","4/19/2019 2:38:48 PM","4/19/2019 12:00:00 AM","4/19/2019 12:00:00 AM","4/19/2019 12:00:00 AM","Staff Analysis","Set for Hearing","N","Simar","Gill","Wellspring School CUP Amendment","","1543 SUNNYVALE AVE, WALCR, CA 94597"
"Y19-031","Planning Project","Use Permit Conditional","Yes","Approved - Closed","3/19/2019 12:00:00 AM","5/14/2019 12:00:00 AM","5/14/2019 11:00:07 AM","4/19/2019 12:00:00 AM","5/9/2019 12:00:00 AM","4/19/2019 12:00:00 AM","Planning Commission","Approved","N","Simar","Gill","Wellspring School CUP Amendment","","1543 SUNNYVALE AVE, WALCR, CA 94597"
"Y19-031","Planning Project","Use Permit Conditional","Yes","Approved - Closed","3/19/2019 12:00:00 AM","5/14/2019 12:00:00 AM","5/14/2019 11:00:20 AM","5/14/2019 12:00:00 AM","5/14/2019 12:00:00 AM","5/14/2019 12:00:00 AM","Close Out","Approved - Closed","N","Simar","Gill","Wellspring School CUP Amendment","","1543 SUNNYVALE AVE, WALCR, CA 94597"
"Y19-034","Planning Project","Use Permit Administrative","Yes","Close Out","3/26/2019 12:00:00 AM","4/24/2019 12:00:00 AM","3/26/2019 1:31:31 PM","3/26/2019 12:00:00 AM","3/26/2019 12:00:00 AM","3/26/2019 12:00:00 AM","Intake Review","Application Accepted","N","Trishia","Caguiat","AUP for Galpao Gaucho Brazilian Steakhouse","","1444 N CALIFORNIA BL, WALCR, CA "
"Y19-034","Planning Project","Use Permit Administrative","Yes","Close Out","3/26/2019 12:00:00 AM","4/24/2019 12:00:00 AM","4/3/2019 3:32:52 PM","3/26/2019 12:00:00 AM","4/3/2019 12:00:00 AM","3/26/2019 12:00:00 AM","Planning Review","Assigned - Notify Applicant","Y","Simar","Gill","AUP for Galpao Gaucho Brazilian Steakhouse","","1444 N CALIFORNIA BL, WALCR, CA "
"Y19-034","Planning Project","Use Permit Administrative","Yes","Close Out","3/26/2019 12:00:00 AM","4/24/2019 12:00:00 AM","4/3/2019 3:37:12 PM","4/3/2019 12:00:00 AM","4/3/2019 12:00:00 AM","3/26/2019 12:00:00 AM","Planning Review","Comments","N","Simar","Gill","AUP for Galpao Gaucho Brazilian Steakhouse","","1444 N CALIFORNIA BL, WALCR, CA "
"Y19-034","Planning Project","Use Permit Administrative","Yes","Close Out","3/26/2019 12:00:00 AM","4/24/2019 12:00:00 AM","4/19/2019 2:46:31 PM","3/26/2019 12:00:00 AM","4/19/2019 12:00:00 AM","3/26/2019 12:00:00 AM","Police Review","No Comments","N","Simar","Gill","AUP for Galpao Gaucho Brazilian Steakhouse","","1444 N CALIFORNIA BL, WALCR, CA "
"Y19-034","Planning Project","Use Permit Administrative","Yes","Close Out","3/26/2019 12:00:00 AM","4/24/2019 12:00:00 AM","4/19/2019 2:46:37 PM","","4/19/2019 12:00:00 AM","4/19/2019 2:46:36 PM","CEQA Review","Project Exempt","Y","Simar","Gill","AUP for Galpao Gaucho Brazilian Steakhouse","","1444 N CALIFORNIA BL, WALCR, CA "
"Y19-034","Planning Project","Use Permit Administrative","Yes","Close Out","3/26/2019 12:00:00 AM","4/24/2019 12:00:00 AM","4/19/2019 2:46:52 PM","4/19/2019 12:00:00 AM","4/19/2019 12:00:00 AM","4/19/2019 12:00:00 AM","Consolidated Comments","Deemed Complete","N","Simar","Gill","AUP for Galpao Gaucho Brazilian Steakhouse","","1444 N CALIFORNIA BL, WALCR, CA "
"Y19-034","Planning Project","Use Permit Administrative","Yes","Close Out","3/26/2019 12:00:00 AM","4/24/2019 12:00:00 AM","4/24/2019 2:42:39 PM","4/19/2019 12:00:00 AM","4/24/2019 12:00:00 AM","4/19/2019 12:00:00 AM","Staff Analysis","Staff Level Decision","N","Simar","Gill","AUP for Galpao Gaucho Brazilian Steakhouse","","1444 N CALIFORNIA BL, WALCR, CA "
"Y19-034","Planning Project","Use Permit Administrative","Yes","Close Out","3/26/2019 12:00:00 AM","4/24/2019 12:00:00 AM","4/24/2019 2:42:47 PM","4/24/2019 12:00:00 AM","4/24/2019 12:00:00 AM","4/24/2019 12:00:00 AM","Staff Level Decision","Approved","N","Simar","Gill","AUP for Galpao Gaucho Brazilian Steakhouse","","1444 N CALIFORNIA BL, WALCR, CA "
"Y19-035","Planning Project","Design Review Other","Yes","Close Out","3/28/2019 12:00:00 AM","11/1/2019 12:00:00 AM","3/28/2019 8:33:11 AM","3/28/2019 12:00:00 AM","3/28/2019 12:00:00 AM","3/28/2019 12:00:00 AM","Intake Review","Application Accepted","N","Gerardo","Victoria","ATRIUM DOWNTOWN MONUMENT SIGN","MONUMENT SIGN","1812 TRINITY AVE, WALCR, CA 94596"
"Y19-035","Planning Project","Design Review Other","Yes","Close Out","3/28/2019 12:00:00 AM","11/1/2019 12:00:00 AM","3/28/2019 8:53:27 AM","3/28/2019 12:00:00 AM","3/28/2019 12:00:00 AM","3/28/2019 12:00:00 AM","Building Review","No Comments","N","Fangbin","Mo","ATRIUM DOWNTOWN MONUMENT SIGN","MONUMENT SIGN","1812 TRINITY AVE, WALCR, CA 94596"
"Y19-035","Planning Project","Design Review Other","Yes","Close Out","3/28/2019 12:00:00 AM","11/1/2019 12:00:00 AM","4/8/2019 7:14:54 AM","4/8/2019 12:00:00 AM","4/8/2019 12:00:00 AM","4/8/2019 12:00:00 AM","CEQA Review","Project Exempt","Y","Trishia","Caguiat","ATRIUM DOWNTOWN MONUMENT SIGN","MONUMENT SIGN","1812 TRINITY AVE, WALCR, CA 94596"
"Y19-035","Planning Project","Design Review Other","Yes","Close Out","3/28/2019 12:00:00 AM","11/1/2019 12:00:00 AM","4/8/2019 7:15:18 AM","3/29/2019 12:00:00 AM","4/8/2019 12:00:00 AM","4/8/2019 12:00:00 AM","Engineering Review","No Comments","N","Trishia","Caguiat","ATRIUM DOWNTOWN MONUMENT SIGN","MONUMENT SIGN","1812 TRINITY AVE, WALCR, CA 94596"
"Y19-035","Planning Project","Design Review Other","Yes","Close Out","3/28/2019 12:00:00 AM","11/1/2019 12:00:00 AM","4/8/2019 8:00:33 AM","4/8/2019 12:00:00 AM","4/8/2019 12:00:00 AM","4/8/2019 12:00:00 AM","Planning Review","Assigned - Notify Applicant","Y","Trishia","Caguiat","ATRIUM DOWNTOWN MONUMENT SIGN","MONUMENT SIGN","1812 TRINITY AVE, WALCR, CA 94596"
"Y19-035","Planning Project","Design Review Other","Yes","Close Out","3/28/2019 12:00:00 AM","11/1/2019 12:00:00 AM","5/1/2019 4:16:07 PM","4/8/2019 12:00:00 AM","5/1/2019 12:00:00 AM","4/8/2019 12:00:00 AM","Traffic Engineering Review","No Comments","N","YunNa","Rhee","ATRIUM DOWNTOWN MONUMENT SIGN","MONUMENT SIGN","1812 TRINITY AVE, WALCR, CA 94596"
"Y19-035","Planning Project","Design Review Other","Yes","Close Out","3/28/2019 12:00:00 AM","11/1/2019 12:00:00 AM","5/9/2019 4:11:55 PM","4/8/2019 12:00:00 AM","4/28/2019 12:00:00 AM","4/8/2019 12:00:00 AM","Planning Review","Comments","N","Trishia","Caguiat","ATRIUM DOWNTOWN MONUMENT SIGN","MONUMENT SIGN","1812 TRINITY AVE, WALCR, CA 94596"
"Y19-035","Planning Project","Design Review Other","Yes","Close Out","3/28/2019 12:00:00 AM","11/1/2019 12:00:00 AM","5/9/2019 4:12:25 PM","5/9/2019 12:00:00 AM","4/23/2019 12:00:00 AM","5/9/2019 12:00:00 AM","Consolidated Comments","Deemed Incomplete","N","Trishia","Caguiat","ATRIUM DOWNTOWN MONUMENT SIGN","MONUMENT SIGN","1812 TRINITY AVE, WALCR, CA 94596"
"Y19-035","Planning Project","Design Review Other","Yes","Close Out","3/28/2019 12:00:00 AM","11/1/2019 12:00:00 AM","8/15/2019 3:56:21 PM","5/9/2019 12:00:00 AM","8/15/2019 12:00:00 AM","5/9/2019 12:00:00 AM","Resubmittal","Route for Review","N","Simar","Gill","ATRIUM DOWNTOWN MONUMENT SIGN","MONUMENT SIGN","1812 TRINITY AVE, WALCR, CA 94596"
"Y19-035","Planning Project","Design Review Other","Yes","Close Out","3/28/2019 12:00:00 AM","11/1/2019 12:00:00 AM","8/15/2019 3:56:56 PM","8/15/2019 12:00:00 AM","8/15/2019 12:00:00 AM","8/15/2019 12:00:00 AM","Planning Review","No Comments","N","Simar","Gill","ATRIUM DOWNTOWN MONUMENT SIGN","MONUMENT SIGN","1812 TRINITY AVE, WALCR, CA 94596"
"Y19-035","Planning Project","Design Review Other","Yes","Close Out","3/28/2019 12:00:00 AM","11/1/2019 12:00:00 AM","8/15/2019 3:57:03 PM","8/15/2019 12:00:00 AM","8/15/2019 12:00:00 AM","8/15/2019 12:00:00 AM","Consolidated Comments","Deemed Complete","N","Simar","Gill","ATRIUM DOWNTOWN MONUMENT SIGN","MONUMENT SIGN","1812 TRINITY AVE, WALCR, CA 94596"
"Y19-035","Planning Project","Design Review Other","Yes","Close Out","3/28/2019 12:00:00 AM","11/1/2019 12:00:00 AM","11/1/2019 10:23:28 AM","8/15/2019 12:00:00 AM","11/1/2019 12:00:00 AM","8/15/2019 12:00:00 AM","Staff Analysis","Staff Level Decision","N","Simar","Gill","ATRIUM DOWNTOWN MONUMENT SIGN","MONUMENT SIGN","1812 TRINITY AVE, WALCR, CA 94596"
"Y19-035","Planning Project","Design Review Other","Yes","Close Out","3/28/2019 12:00:00 AM","11/1/2019 12:00:00 AM","11/1/2019 10:23:34 AM","11/1/2019 12:00:00 AM","11/1/2019 12:00:00 AM","11/1/2019 12:00:00 AM","Staff Level Decision","Approved","N","Simar","Gill","ATRIUM DOWNTOWN MONUMENT SIGN","MONUMENT SIGN","1812 TRINITY AVE, WALCR, CA 94596"
"Y19-039","Planning Project","Design Review Commercial","Yes","Close Out","4/9/2019 12:00:00 AM","8/1/2019 12:00:00 AM","4/9/2019 11:06:44 AM","4/9/2019 12:00:00 AM","4/9/2019 12:00:00 AM","4/9/2019 12:00:00 AM","Intake Review","Application Accepted","N","Haley","Croffoot","Bare Minerals Storefront Remodel","","1237 BROADWAY PZ, WALCR, CA "
"Y19-039","Planning Project","Design Review Commercial","Yes","Close Out","4/9/2019 12:00:00 AM","8/1/2019 12:00:00 AM","5/7/2019 7:26:43 AM","4/9/2019 12:00:00 AM","5/7/2019 12:00:00 AM","5/9/2019 12:00:00 AM","Planning Review","Assigned - Notify Applicant","Y","Simar","Gill","Bare Minerals Storefront Remodel","","1237 BROADWAY PZ, WALCR, CA "
"Y19-039","Planning Project","Design Review Commercial","Yes","Close Out","4/9/2019 12:00:00 AM","8/1/2019 12:00:00 AM","5/7/2019 7:26:48 AM","5/7/2019 12:00:00 AM","5/7/2019 12:00:00 AM","5/9/2019 12:00:00 AM","Planning Review","Comments","N","Simar","Gill","Bare Minerals Storefront Remodel","","1237 BROADWAY PZ, WALCR, CA "
"Y19-039","Planning Project","Design Review Commercial","Yes","Close Out","4/9/2019 12:00:00 AM","8/1/2019 12:00:00 AM","7/12/2019 2:35:20 PM","","7/12/2019 12:00:00 AM","7/12/2019 2:35:19 PM","CEQA Review","Project Exempt","Y","Simar","Gill","Bare Minerals Storefront Remodel","","1237 BROADWAY PZ, WALCR, CA "
"Y19-039","Planning Project","Design Review Commercial","Yes","Close Out","4/9/2019 12:00:00 AM","8/1/2019 12:00:00 AM","7/12/2019 2:35:35 PM","5/7/2019 12:00:00 AM","6/28/2019 12:00:00 AM","5/7/2019 12:00:00 AM","Consolidated Comments","Deemed Incomplete","N","Simar","Gill","Bare Minerals Storefront Remodel","","1237 BROADWAY PZ, WALCR, CA "
"Y19-039","Planning Project","Design Review Commercial","Yes","Close Out","4/9/2019 12:00:00 AM","8/1/2019 12:00:00 AM","7/12/2019 2:35:44 PM","7/12/2019 12:00:00 AM","7/12/2019 12:00:00 AM","7/12/2019 12:00:00 AM","Resubmittal","Route for Review","N","Simar","Gill","Bare Minerals Storefront Remodel","","1237 BROADWAY PZ, WALCR, CA "
"Y19-039","Planning Project","Design Review Commercial","Yes","Close Out","4/9/2019 12:00:00 AM","8/1/2019 12:00:00 AM","2/7/2020 3:26:57 PM","8/6/2019 12:00:00 AM","7/25/2019 12:00:00 AM","8/6/2019 12:00:00 AM","Consolidated Comments","Deemed Complete","N","Simar","Gill","Bare Minerals Storefront Remodel","","1237 BROADWAY PZ, WALCR, CA "
"Y19-039","Planning Project","Design Review Commercial","Yes","Close Out","4/9/2019 12:00:00 AM","8/1/2019 12:00:00 AM","2/7/2020 3:27:32 PM","8/6/2019 12:00:00 AM","7/25/2019 12:00:00 AM","8/6/2019 12:00:00 AM","Staff Level Decision","Approved","N","Simar","Gill","Bare Minerals Storefront Remodel","","1237 BROADWAY PZ, WALCR, CA "
"Y19-039","Planning Project","Design Review Commercial","Yes","Close Out","4/9/2019 12:00:00 AM","8/1/2019 12:00:00 AM","2/7/2020 3:28:07 PM","7/12/2019 12:00:00 AM","7/25/2019 12:00:00 AM","7/12/2019 12:00:00 AM","Planning Review","No Comments","N","Simar","Gill","Bare Minerals Storefront Remodel","","1237 BROADWAY PZ, WALCR, CA "
"Y19-039","Planning Project","Design Review Commercial","Yes","Close Out","4/9/2019 12:00:00 AM","8/1/2019 12:00:00 AM","2/7/2020 3:28:42 PM","8/6/2019 12:00:00 AM","8/1/2019 12:00:00 AM","8/6/2019 12:00:00 AM","Staff Analysis","Staff Level Decision","N","Simar","Gill","Bare Minerals Storefront Remodel","","1237 BROADWAY PZ, WALCR, CA "
"Y19-040","Planning Project","Design Review Commercial","Yes","Approved","4/9/2019 12:00:00 AM","6/6/2019 12:00:00 AM","4/9/2019 11:07:49 AM","4/9/2019 12:00:00 AM","4/9/2019 12:00:00 AM","4/9/2019 12:00:00 AM","Intake Review","Application Accepted","N","Haley","Croffoot","15 Fifty 5 MSP Amendment","","1555 RIVIERA AVE, WALCR, CA 94596"
"Y19-040","Planning Project","Design Review Commercial","Yes","Approved","4/9/2019 12:00:00 AM","6/6/2019 12:00:00 AM","4/24/2019 3:37:14 PM","4/10/2019 12:00:00 AM","4/24/2019 12:00:00 AM","5/9/2019 12:00:00 AM","Planning Review","No Comments","N","Haley","Croffoot","15 Fifty 5 MSP Amendment","","1555 RIVIERA AVE, WALCR, CA 94596"
"Y19-040","Planning Project","Design Review Commercial","Yes","Approved","4/9/2019 12:00:00 AM","6/6/2019 12:00:00 AM","4/24/2019 3:37:22 PM","","4/24/2019 12:00:00 AM","4/24/2019 3:37:22 PM","CEQA Review","Project Exempt","Y","Haley","Croffoot","15 Fifty 5 MSP Amendment","","1555 RIVIERA AVE, WALCR, CA 94596"
"Y19-040","Planning Project","Design Review Commercial","Yes","Approved","4/9/2019 12:00:00 AM","6/6/2019 12:00:00 AM","4/24/2019 3:37:28 PM","4/24/2019 12:00:00 AM","4/24/2019 12:00:00 AM","4/24/2019 12:00:00 AM","Consolidated Comments","Deemed Complete","N","Haley","Croffoot","15 Fifty 5 MSP Amendment","","1555 RIVIERA AVE, WALCR, CA 94596"
"Y19-040","Planning Project","Design Review Commercial","Yes","Approved","4/9/2019 12:00:00 AM","6/6/2019 12:00:00 AM","4/24/2019 3:37:34 PM","4/24/2019 12:00:00 AM","4/24/2019 12:00:00 AM","4/24/2019 12:00:00 AM","Staff Analysis","Set for Hearing","N","Haley","Croffoot","15 Fifty 5 MSP Amendment","","1555 RIVIERA AVE, WALCR, CA 94596"
"Y19-040","Planning Project","Design Review Commercial","Yes","Approved","4/9/2019 12:00:00 AM","6/6/2019 12:00:00 AM","6/6/2019 8:11:49 AM","4/24/2019 12:00:00 AM","6/6/2019 12:00:00 AM","4/24/2019 12:00:00 AM","Design Review Commission","Approved","N","Haley","Croffoot","15 Fifty 5 MSP Amendment","","1555 RIVIERA AVE, WALCR, CA 94596"
"Y19-040","Planning Project","Design Review Commercial","Yes","Approved","4/9/2019 12:00:00 AM","6/6/2019 12:00:00 AM","6/6/2019 8:11:54 AM","6/6/2019 12:00:00 AM","6/6/2019 12:00:00 AM","6/6/2019 12:00:00 AM","Close Out","Approved","Y","Haley","Croffoot","15 Fifty 5 MSP Amendment","","1555 RIVIERA AVE, WALCR, CA 94596"
"Y19-041","Planning Project","Design Review Commercial","Yes","Approved","4/10/2019 12:00:00 AM","2/5/2020 12:00:00 AM","4/10/2019 10:46:01 AM","4/10/2019 12:00:00 AM","4/10/2019 12:00:00 AM","4/10/2019 12:00:00 AM","Intake Review","Application Accepted","N","Haley","Croffoot","Viamonte Monument Sign","","2801 Shadelands DR, WALCR, CA 94598"
"Y19-041","Planning Project","Design Review Commercial","Yes","Approved","4/10/2019 12:00:00 AM","2/5/2020 12:00:00 AM","4/10/2019 11:05:23 AM","4/10/2019 12:00:00 AM","4/10/2019 12:00:00 AM","5/10/2019 12:00:00 AM","Planning Review","Assigned - Notify Applicant","Y","Haley","Croffoot","Viamonte Monument Sign","","2801 Shadelands DR, WALCR, CA 94598"
"Y19-041","Planning Project","Design Review Commercial","Yes","Approved","4/10/2019 12:00:00 AM","2/5/2020 12:00:00 AM","4/10/2019 11:05:55 AM","","4/10/2019 12:00:00 AM","4/10/2019 11:05:55 AM","CEQA Review","Project Exempt","Y","Haley","Croffoot","Viamonte Monument Sign","","2801 Shadelands DR, WALCR, CA 94598"
"Y19-041","Planning Project","Design Review Commercial","Yes","Approved","4/10/2019 12:00:00 AM","2/5/2020 12:00:00 AM","4/17/2019 11:41:54 AM","4/11/2019 12:00:00 AM","4/17/2019 12:00:00 AM","4/25/2019 12:00:00 AM","Engineering Review","Comments","N","Mary Ann","Bonifacio","Viamonte Monument Sign","","2801 Shadelands DR, WALCR, CA 94598"
"Y19-041","Planning Project","Design Review Commercial","Yes","Approved","4/10/2019 12:00:00 AM","2/5/2020 12:00:00 AM","4/22/2019 3:26:52 PM","4/10/2019 12:00:00 AM","4/22/2019 12:00:00 AM","4/25/2019 12:00:00 AM","Building Review","No Comments","N","Sarah","Dankberg","Viamonte Monument Sign","","2801 Shadelands DR, WALCR, CA 94598"
"Y19-041","Planning Project","Design Review Commercial","Yes","Approved","4/10/2019 12:00:00 AM","2/5/2020 12:00:00 AM","4/25/2019 9:24:33 AM","4/10/2019 12:00:00 AM","4/25/2019 12:00:00 AM","5/10/2019 12:00:00 AM","Planning Review","Comments","N","Haley","Croffoot","Viamonte Monument Sign","","2801 Shadelands DR, WALCR, CA 94598"
"Y19-041","Planning Project","Design Review Commercial","Yes","Approved","4/10/2019 12:00:00 AM","2/5/2020 12:00:00 AM","4/25/2019 9:24:40 AM","4/10/2019 12:00:00 AM","4/25/2019 12:00:00 AM","4/25/2019 12:00:00 AM","Traffic Engineering Review","Comments","N","Haley","Croffoot","Viamonte Monument Sign","","2801 Shadelands DR, WALCR, CA 94598"
"Y19-041","Planning Project","Design Review Commercial","Yes","Approved","4/10/2019 12:00:00 AM","2/5/2020 12:00:00 AM","4/25/2019 9:24:51 AM","4/25/2019 12:00:00 AM","4/25/2019 12:00:00 AM","4/25/2019 12:00:00 AM","Consolidated Comments","Deemed Incomplete","N","Haley","Croffoot","Viamonte Monument Sign","","2801 Shadelands DR, WALCR, CA 94598"
"Y19-041","Planning Project","Design Review Commercial","Yes","Approved","4/10/2019 12:00:00 AM","2/5/2020 12:00:00 AM","7/17/2019 10:03:58 AM","7/17/2019 12:00:00 AM","7/17/2019 12:00:00 AM","7/26/2019 12:00:00 AM","Resubmittal","Route for Review","N","Alan","Carreon","Viamonte Monument Sign","","2801 Shadelands DR, WALCR, CA 94598"
"Y19-041","Planning Project","Design Review Commercial","Yes","Approved","4/10/2019 12:00:00 AM","2/5/2020 12:00:00 AM","7/22/2019 3:49:55 PM","7/17/2019 12:00:00 AM","7/22/2019 12:00:00 AM","7/26/2019 12:00:00 AM","Engineering Review","Comments","N","Mary Ann","Bonifacio","Viamonte Monument Sign","","2801 Shadelands DR, WALCR, CA 94598"
"Y19-041","Planning Project","Design Review Commercial","Yes","Approved","4/10/2019 12:00:00 AM","2/5/2020 12:00:00 AM","7/24/2019 2:33:12 PM","7/17/2019 12:00:00 AM","7/24/2019 12:00:00 AM","7/26/2019 12:00:00 AM","Building Review","No Comments","N","Sarah","Dankberg","Viamonte Monument Sign","","2801 Shadelands DR, WALCR, CA 94598"
"Y19-041","Planning Project","Design Review Commercial","Yes","Approved","4/10/2019 12:00:00 AM","2/5/2020 12:00:00 AM","7/31/2019 3:50:49 PM","7/17/2019 12:00:00 AM","7/31/2019 12:00:00 AM","7/26/2019 12:00:00 AM","Traffic Engineering Review","Comments","N","YunNa","Rhee","Viamonte Monument Sign","","2801 Shadelands DR, WALCR, CA 94598"
"Y19-041","Planning Project","Design Review Commercial","Yes","Approved","4/10/2019 12:00:00 AM","2/5/2020 12:00:00 AM","1/7/2020 2:28:53 PM","12/17/2019 12:00:00 AM","1/7/2020 12:00:00 AM","12/23/2019 12:00:00 AM","Planning Review","No Comments","N","Haley","Croffoot","Viamonte Monument Sign","","2801 Shadelands DR, WALCR, CA 94598"
